,index,point,time,gametime,ash_points,ben_points,server,game_num,point_type
4819,19,0,1594174342.9518619,1594174105,10,10,1,130,0
4820,20,1,1594174350.5132968,1594174105,11,10,0,130,0
4821,21,0,1594174365.618477,1594174105,11,11,0,130,0
4822,22,0,1594174371.1546109,1594174105,11,12,1,130,0
4823,23,0,1594174380.4659758,1594174105,11,13,1,130,0
4824,24,1,1594174387.904043,1594174105,12,13,0,130,0
4825,25,1,1594174396.4891834,1594174105,13,13,0,130,0
4826,26,0,1594174402.3656497,1594174105,13,14,1,130,0
4827,27,1,1594174415.5405965,1594174105,14,14,1,130,0
4828,28,0,1594174422.6166904,1594174105,14,15,0,130,0
4829,29,1,1594174439.465269,1594174105,15,15,0,130,0
4830,30,1,1594174457.701784,1594174105,16,15,1,130,0
4831,31,0,1594174464.9994962,1594174105,16,16,1,130,0
4832,32,0,1594174477.0258584,1594174105,16,17,0,130,0
4833,33,0,1594174486.240443,1594174105,16,18,0,130,0
4834,34,1,1594174500.1263568,1594174105,17,18,1,130,0
4835,35,0,1594174513.4084964,1594174105,17,19,1,130,0
4836,36,0,1594174525.4250293,1594174105,17,20,0,130,0
4837,37,0,1594174536.6612308,1594174105,17,21,0,130,0
4838,0,1,1594174589.1249452,1594174571,1,0,1,131,1
4839,1,1,1594174593.0344203,1594174571,2,0,1,131,0
4840,2,1,1594174601.5677085,1594174571,3,0,0,131,0
4841,3,1,1594174608.0877383,1594174571,4,0,0,131,0
4842,4,0,1594174616.1551073,1594174571,4,1,1,131,0
4843,5,1,1594174629.8541143,1594174571,5,1,1,131,0
4844,6,0,1594174638.2785091,1594174571,5,2,0,131,0
4845,7,0,1594174646.7188416,1594174571,5,3,0,131,0
4846,8,1,1594174659.8985062,1594174571,6,3,1,131,0
4847,9,1,1594174670.4332268,1594174571,7,3,1,131,0
4848,10,1,1594174680.357527,1594174571,8,3,0,131,0
4849,11,1,1594174692.5958562,1594174571,9,3,0,131,0
4850,12,0,1594174713.843812,1594174571,9,4,1,131,0
4851,13,0,1594174719.6518817,1594174571,9,5,1,131,0
4852,14,0,1594174731.072012,1594174571,9,6,0,131,0
4853,15,0,1594174749.7353287,1594174571,9,7,0,131,0
4854,16,1,1594174760.4407966,1594174571,10,7,1,131,0
4855,17,0,1594174774.5130746,1594174571,10,8,1,131,0
4856,18,0,1594174780.7082367,1594174571,10,9,0,131,0
4857,19,0,1594174801.1710973,1594174571,10,10,0,131,0
4858,20,1,1594174818.5558004,1594174571,11,10,1,131,0
4859,21,1,1594174825.9309893,1594174571,12,10,1,131,0
4860,22,1,1594174832.9406614,1594174571,13,10,0,131,0
4861,23,1,1594174851.0861475,1594174571,14,10,0,131,0
4862,24,1,1594174867.0206392,1594174571,15,10,1,131,0
4863,25,1,1594174875.111825,1594174571,16,10,1,131,0
4864,26,1,1594174880.5471082,1594174571,17,10,0,131,0
4865,27,0,1594174894.2303772,1594174571,17,11,0,131,0
4866,28,1,1594174909.7543483,1594174571,18,11,1,131,0
4867,29,1,1594174924.5599735,1594174571,19,11,1,131,0
4868,30,1,1594174937.7551289,1594174571,20,11,0,131,0
4869,31,1,1594174954.842917,1594174571,21,11,0,131,0
4870,0,0,1594257093.595957,1594257082,0,1,0,132,2
4871,1,0,1594257104.1838427,1594257082,0,2,0,132,0
4872,2,0,1594257116.2435412,1594257082,0,3,1,132,0
4873,3,1,1594257124.681088,1594257082,1,3,1,132,0
4874,4,0,1594257135.6911912,1594257082,1,4,0,132,0
4875,5,0,1594257152.5336692,1594257082,1,5,0,132,0
4876,6,1,1594257162.8181279,1594257082,2,5,1,132,0
4877,7,1,1594257177.0146172,1594257082,3,5,1,132,0
4878,8,1,1594257184.6430047,1594257082,4,5,0,132,0
4879,9,0,1594257199.0757465,1594257082,4,6,0,132,0
4880,10,0,1594257205.7129304,1594257082,4,7,1,132,0
4881,11,1,1594257213.8310566,1594257082,5,7,1,132,0
4882,12,0,1594257223.607564,1594257082,5,8,0,132,0
4883,13,1,1594257236.068155,1594257082,6,8,0,132,0
4884,14,1,1594257243.4038954,1594257082,7,8,1,132,0
4885,15,1,1594257249.8912153,1594257082,8,8,1,132,0
4886,16,0,1594257268.802623,1594257082,8,9,0,132,0
4887,17,0,1594257275.221741,1594257082,8,10,0,132,0
4888,18,1,1594257279.9593897,1594257082,9,10,1,132,0
4889,19,0,1594257298.278829,1594257082,9,11,1,132,0
4890,20,0,1594257306.712711,1594257082,9,12,0,132,0
4891,21,0,1594257315.2201703,1594257082,9,13,0,132,0
4892,22,0,1594257321.4566493,1594257082,9,14,1,132,0
4893,23,0,1594257331.9813313,1594257082,9,15,1,132,0
4894,24,0,1594257355.1031773,1594257082,9,16,0,132,0
4895,25,1,1594257370.1137514,1594257082,10,16,0,132,0
4896,26,1,1594257381.3885722,1594257082,11,16,1,132,0
4897,27,1,1594257389.9008992,1594257082,12,16,1,132,0
4898,28,1,1594257404.937889,1594257082,13,16,0,132,0
4899,29,1,1594257418.1590316,1594257082,14,16,0,132,0
4900,30,0,1594257426.445165,1594257082,14,17,1,132,0
4901,31,1,1594257435.4891574,1594257082,15,17,1,132,0
4902,32,1,1594257446.5638735,1594257082,16,17,0,132,0
4903,33,0,1594257455.48674,1594257082,16,18,0,132,0
4904,34,0,1594257471.3214195,1594257082,16,19,1,132,0
4905,35,0,1594257492.0153866,1594257082,16,20,1,132,0
4906,36,1,1594257500.6959863,1594257082,17,20,0,132,0
4907,37,0,1594257514.3696544,1594257082,17,21,0,132,0
4908,0,1,1594257535.8748984,1594257527,1,0,0,133,1
4909,1,1,1594257542.0627263,1594257527,2,0,0,133,0
4910,2,1,1594257557.0402765,1594257527,3,0,1,133,0
4911,3,0,1594257566.8537805,1594257527,3,1,1,133,0
4912,4,0,1594257574.6430001,1594257527,3,2,0,133,0
4913,5,0,1594257588.6730337,1594257527,3,3,0,133,0
4914,6,1,1594257602.0414195,1594257527,4,3,1,133,0
4915,7,0,1594257610.063611,1594257527,4,4,1,133,0
4916,8,0,1594257618.9740186,1594257527,4,5,0,133,0
4917,9,0,1594257639.4367342,1594257527,4,6,0,133,0
4918,10,0,1594257650.724385,1594257527,4,7,1,133,0
4919,11,1,1594257667.4919112,1594257527,5,7,1,133,0
4920,12,0,1594257675.113156,1594257527,5,8,0,133,0
4921,13,1,1594257685.9093332,1594257527,6,8,0,133,0
4922,14,0,1594257695.1138175,1594257527,6,9,1,133,0
4923,15,1,1594257706.8848598,1594257527,7,9,1,133,0
4924,16,1,1594257718.8503451,1594257527,8,9,0,133,0
4925,17,0,1594257723.474944,1594257527,8,10,0,133,0
4926,18,1,1594257740.1580377,1594257527,9,10,1,133,0
4927,19,1,1594257753.3713675,1594257527,10,10,1,133,0
4928,20,1,1594257763.5669487,1594257527,11,10,0,133,0
4929,21,0,1594257772.9534488,1594257527,11,11,0,133,0
4930,22,0,1594257782.427382,1594257527,11,12,1,133,0
4931,23,1,1594257800.1367176,1594257527,12,12,1,133,0
4932,24,0,1594257813.4094725,1594257527,12,13,0,133,0
4933,25,0,1594257821.0146735,1594257527,12,14,0,133,0
4934,26,0,1594257832.0422084,1594257527,12,15,1,133,0
4935,27,0,1594257840.4607775,1594257527,12,16,1,133,0
4936,28,0,1594257852.592543,1594257527,12,17,0,133,0
4937,29,1,1594257862.9348178,1594257527,13,17,0,133,0
4938,30,1,1594257872.655263,1594257527,14,17,1,133,0
4939,31,1,1594257889.9544725,1594257527,15,17,1,133,0
4940,32,0,1594257902.4049928,1594257527,15,18,0,133,0
4941,33,0,1594257911.6607897,1594257527,15,19,0,133,0
4942,34,0,1594257919.9991868,1594257527,15,20,1,133,0
4943,35,1,1594257928.9355497,1594257527,16,20,1,133,0
4944,36,1,1594257937.1234992,1594257527,17,20,0,133,0
4945,37,1,1594257946.208212,1594257527,18,20,0,133,0
4946,38,1,1594257950.4583693,1594257527,19,20,1,133,0
4947,39,1,1594257968.4811757,1594257527,20,20,1,133,0
4948,40,0,1594257978.3638182,1594257527,20,21,0,133,0
4949,41,0,1594257990.1824234,1594257527,20,22,1,133,0
4950,0,1,1594258018.4049482,1594258008,1,0,1,134,1
4951,1,0,1594258023.8465047,1594258008,1,1,1,134,0
4952,2,1,1594258035.9932086,1594258008,2,1,0,134,0
4953,3,1,1594258043.5366423,1594258008,3,1,0,134,0
4954,4,0,1594258059.210342,1594258008,3,2,1,134,0
4955,5,1,1594258065.5437686,1594258008,4,2,1,134,0
4956,6,1,1594258073.7334585,1594258008,5,2,0,134,0
4957,7,1,1594258079.5874722,1594258008,6,2,0,134,0
4958,8,1,1594258092.1413965,1594258008,7,2,1,134,0
4959,9,0,1594258103.0612876,1594258008,7,3,1,134,0
4960,10,0,1594258116.0177813,1594258008,7,4,0,134,0
4961,11,0,1594258125.8905447,1594258008,7,5,0,134,0
4962,12,1,1594258141.4285455,1594258008,8,5,1,134,0
4963,13,1,1594258148.0093162,1594258008,9,5,1,134,0
4964,14,1,1594258173.3847985,1594258008,10,5,0,134,0
4965,15,0,1594258180.9025662,1594258008,10,6,0,134,0
4966,16,0,1594258191.3873522,1594258008,10,7,1,134,0
4967,17,1,1594258201.7818642,1594258008,11,7,1,134,0
4968,18,1,1594258212.537149,1594258008,12,7,0,134,0
4969,19,1,1594258226.6654027,1594258008,13,7,0,134,0
4970,20,1,1594258240.7960136,1594258008,14,7,1,134,0
4971,21,1,1594258247.8376784,1594258008,15,7,1,134,0
4972,22,1,1594258260.9208589,1594258008,16,7,0,134,0
4973,23,0,1594258271.4287877,1594258008,16,8,0,134,0
4974,24,0,1594258283.158141,1594258008,16,9,1,134,0
4975,25,0,1594258297.0890844,1594258008,16,10,1,134,0
4976,26,0,1594258304.2237706,1594258008,16,11,0,134,0
4977,27,1,1594258317.7566886,1594258008,17,11,0,134,0
4978,28,0,1594258325.37385,1594258008,17,12,1,134,0
4979,29,0,1594258335.1240988,1594258008,17,13,1,134,0
4980,30,1,1594258342.622122,1594258008,18,13,0,134,0
4981,31,1,1594258353.289275,1594258008,19,13,0,134,0
4982,32,1,1594258372.5149436,1594258008,20,13,1,134,0
4983,33,1,1594258387.6395886,1594258008,21,13,1,134,0
4984,0,1,1594258426.8379064,1594258417,1,0,1,135,1
4985,1,0,1594258440.3715193,1594258417,1,1,1,135,0
4986,2,1,1594258457.0462844,1594258417,2,1,0,135,0
4987,3,1,1594258477.5234807,1594258417,3,1,0,135,0
4988,4,0,1594258489.0012844,1594258417,3,2,1,135,0
4989,5,0,1594258500.8373663,1594258417,3,3,1,135,0
4990,6,0,1594258509.3896868,1594258417,3,4,0,135,0
4991,7,0,1594258520.721358,1594258417,3,5,0,135,0
4992,8,0,1594258530.080011,1594258417,3,6,1,135,0
4993,9,1,1594258536.910408,1594258417,4,6,1,135,0
4994,10,1,1594258568.3123505,1594258417,5,6,0,135,0
4995,11,1,1594258576.075495,1594258417,6,6,0,135,0
4996,12,1,1594258587.8149693,1594258417,7,6,1,135,0
4997,13,0,1594258598.207844,1594258417,7,7,1,135,0
4998,14,1,1594258607.2848444,1594258417,8,7,0,135,0
4999,15,0,1594258614.4254692,1594258417,8,8,0,135,0
5000,16,1,1594258622.2149324,1594258417,9,8,1,135,0
5001,17,1,1594258630.4081452,1594258417,10,8,1,135,0
5002,18,1,1594258645.3869603,1594258417,11,8,0,135,0
5003,19,0,1594258654.5164473,1594258417,11,9,0,135,0
5004,20,0,1594258666.9964151,1594258417,11,10,1,135,0
5005,21,1,1594258673.7140226,1594258417,12,10,1,135,0
5006,22,1,1594258681.3428133,1594258417,13,10,0,135,0
5007,23,0,1594258697.3268783,1594258417,13,11,0,135,0
5008,24,1,1594258705.6845047,1594258417,14,11,1,135,0
5009,25,1,1594258715.3126,1594258417,15,11,1,135,0
5010,26,0,1594258721.4873562,1594258417,15,12,0,135,0
5011,27,1,1594258740.8451188,1594258417,16,12,0,135,0
5012,28,0,1594258753.764816,1594258417,16,13,1,135,0
5013,29,1,1594258770.3937683,1594258417,17,13,1,135,0
5014,30,1,1594258785.7136998,1594258417,18,13,0,135,0
5015,31,0,1594258799.041851,1594258417,18,14,0,135,0
5016,32,0,1594258811.2516878,1594258417,18,15,1,135,0
5017,33,1,1594258816.8486872,1594258417,19,15,1,135,0
5018,34,0,1594258839.104426,1594258417,19,16,0,135,0
5019,35,0,1594258856.2349963,1594258417,19,17,0,135,0
5020,36,1,1594258873.3019958,1594258417,20,17,1,135,0
5021,37,0,1594258884.512191,1594258417,20,18,1,135,0
5022,38,1,1594258914.563015,1594258417,21,18,0,135,0
5023,0,1,1594354048.9068327,1594354041,1,0,1,136,2
5024,1,0,1594354059.9939609,1594354041,1,1,1,136,0
5025,2,1,1594354070.0282815,1594354041,2,1,0,136,0
5026,3,0,1594354085.8536568,1594354041,2,2,0,136,0
5027,4,1,1594354097.2573617,1594354041,3,2,1,136,0
5028,5,0,1594354103.1741686,1594354041,3,3,1,136,0
5029,6,1,1594354113.6972744,1594354041,4,3,0,136,0
5030,7,0,1594354126.6941707,1594354041,4,4,0,136,0
5031,8,1,1594354134.4590247,1594354041,5,4,1,136,0
5032,9,0,1594354146.1082566,1594354041,5,5,1,136,0
5033,10,0,1594354172.7154,1594354041,5,6,0,136,0
5034,11,1,1594354183.683576,1594354041,6,6,0,136,0
5035,12,0,1594354193.405842,1594354041,6,7,1,136,0
5036,13,1,1594354199.804748,1594354041,7,7,1,136,0
5037,14,1,1594354212.41925,1594354041,8,7,0,136,0
5038,15,1,1594354225.181185,1594354041,9,7,0,136,0
5039,16,1,1594354230.4608629,1594354041,10,7,1,136,0
5040,17,1,1594354237.3590808,1594354041,11,7,1,136,0
5041,18,1,1594354245.2059717,1594354041,12,7,0,136,0
5042,19,0,1594354262.0278718,1594354041,12,8,0,136,0
5043,20,1,1594354274.235246,1594354041,13,8,1,136,0
5044,21,0,1594354284.9809563,1594354041,13,9,1,136,0
5045,22,0,1594354293.4670482,1594354041,13,10,0,136,0
5046,23,1,1594354306.7621057,1594354041,14,10,0,136,0
5047,24,1,1594354324.3651202,1594354041,15,10,1,136,0
5048,25,1,1594354334.1382787,1594354041,16,10,1,136,0
5049,26,1,1594354342.6206055,1594354041,17,10,0,136,0
5050,27,1,1594354353.5256267,1594354041,18,10,0,136,0
5051,28,1,1594354365.7628307,1594354041,19,10,1,136,0
5052,29,1,1594354373.0391319,1594354041,20,10,1,136,0
5053,30,1,1594354381.3752234,1594354041,21,10,0,136,0
5054,0,0,1594354406.9320073,1594354401,0,1,0,137,1
5055,1,0,1594354415.661363,1594354401,0,2,0,137,0
5056,2,1,1594354428.9224946,1594354401,1,2,1,137,0
5057,3,1,1594354444.845349,1594354401,2,2,1,137,0
5058,4,1,1594354474.9202647,1594354401,3,2,0,137,0
5059,5,0,1594354488.5165405,1594354401,3,3,0,137,0
5060,6,0,1594354517.7957296,1594354401,3,4,1,137,0
5061,7,0,1594354527.9339926,1594354401,3,5,1,137,0
5062,8,0,1594354546.285545,1594354401,3,6,0,137,0
5063,9,0,1594354571.1640766,1594354401,3,7,0,137,0
5064,10,1,1594354572.4116359,1594354401,4,7,1,137,0
5065,11,0,1594354573.81617,1594354401,4,8,1,137,0
5066,12,0,1594354578.9191198,1594354401,4,9,0,137,0
5067,13,1,1594354593.95957,1594354401,5,9,0,137,0
5068,14,0,1594354604.0728035,1594354401,5,10,1,137,0
5069,15,0,1594354610.3243961,1594354401,5,11,1,137,0
5070,16,1,1594354626.3223777,1594354401,6,11,0,137,0
5071,17,1,1594354631.9125113,1594354401,7,11,0,137,0
5072,18,0,1594354647.9866402,1594354401,7,12,1,137,0
5073,19,0,1594354658.8101933,1594354401,7,13,1,137,0
5074,20,0,1594354669.569876,1594354401,7,14,0,137,0
5075,21,0,1594354676.3778741,1594354401,7,15,0,137,0
5076,22,1,1594354691.8791187,1594354401,8,15,1,137,0
5077,23,1,1594354696.5023448,1594354401,9,15,1,137,0
5078,24,0,1594354706.8724904,1594354401,9,16,0,137,0
5079,25,0,1594354720.5307627,1594354401,9,17,0,137,0
5080,26,1,1594354730.6435132,1594354401,10,17,1,137,0
5081,27,0,1594354745.987069,1594354401,10,18,1,137,0
5082,28,1,1594354753.2667234,1594354401,11,18,0,137,0
5083,29,0,1594354762.0771205,1594354401,11,19,0,137,0
5084,30,0,1594354778.3501298,1594354401,11,20,1,137,0
5085,31,1,1594354801.0552223,1594354401,12,20,1,137,0
5086,32,0,1594354807.7725465,1594354401,12,21,0,137,0
5087,0,1,1594354838.8105483,1594354825,1,0,1,138,1
5088,1,0,1594354848.3828413,1594354825,1,1,1,138,0
5089,2,1,1594354857.758392,1594354825,2,1,0,138,0
5090,3,1,1594354869.0729816,1594354825,3,1,0,138,0
5091,4,0,1594354884.730885,1594354825,3,2,1,138,0
5092,5,1,1594354920.4361496,1594354825,4,2,1,138,0
5093,6,1,1594354936.1992698,1594354825,5,2,0,138,0
5094,7,1,1594354951.0826526,1594354825,6,2,0,138,0
5095,8,1,1594354960.872583,1594354825,7,2,1,138,0
5096,9,0,1594354974.049823,1594354825,7,3,1,138,0
5097,10,1,1594354980.0760243,1594354825,8,3,0,138,0
5098,11,1,1594354994.6609955,1594354825,9,3,0,138,0
5099,12,1,1594355001.9431818,1594354825,10,3,1,138,0
5100,13,1,1594355019.983778,1594354825,11,3,1,138,0
5101,14,0,1594355034.668351,1594354825,11,4,0,138,0
5102,15,1,1594355042.39538,1594354825,12,4,0,138,0
5103,16,0,1594355069.848826,1594354825,12,5,1,138,0
5104,17,0,1594355081.2489865,1594354825,12,6,1,138,0
5105,18,1,1594355100.5226097,1594354825,13,6,0,138,0
5106,19,0,1594355108.0975206,1594354825,13,7,0,138,0
5107,20,0,1594355117.9634,1594354825,13,8,1,138,0
5108,21,0,1594355123.6295512,1594354825,13,9,1,138,0
5109,22,0,1594355138.7323294,1594354825,13,10,0,138,0
5110,23,1,1594355159.5897574,1594354825,14,10,0,138,0
5111,24,1,1594355173.9560037,1594354825,15,10,1,138,0
5112,25,0,1594355187.7650926,1594354825,15,11,1,138,0
5113,26,1,1594355203.18368,1594354825,16,11,0,138,0
5114,27,1,1594355211.6752048,1594354825,17,11,0,138,0
5115,28,0,1594355221.6860898,1594354825,17,12,1,138,0
5116,29,1,1594355237.7490466,1594354825,18,12,1,138,0
5117,30,0,1594355243.8940566,1594354825,18,13,0,138,0
5118,31,0,1594355252.465191,1594354825,18,14,0,138,0
5119,32,0,1594355265.6165197,1594354825,18,15,1,138,0
5120,33,1,1594355276.691786,1594354825,19,15,1,138,0
5121,34,0,1594355292.1925054,1594354825,19,16,0,138,0
5122,35,1,1594355299.149699,1594354825,20,16,0,138,0
5123,36,0,1594355310.060415,1594354825,20,17,1,138,0
5124,37,0,1594355323.7051208,1594354825,20,18,1,138,0
5125,38,1,1594355330.5828388,1594354825,21,18,0,138,0
5126,0,0,1594355366.9577794,1594355360,0,1,0,139,1
5127,1,1,1594355376.0636523,1594355360,1,1,0,139,0
5128,2,1,1594355383.018385,1594355360,2,1,1,139,0
5129,3,1,1594355394.0102115,1594355360,3,1,1,139,0
5130,4,0,1594355400.4167304,1594355360,3,2,0,139,0
5131,5,1,1594355414.3935943,1594355360,4,2,0,139,0
5132,6,1,1594355421.461926,1594355360,5,2,1,139,0
5133,7,1,1594355426.5110662,1594355360,6,2,1,139,0
5134,8,1,1594355432.2611954,1594355360,7,2,0,139,0
5135,9,1,1594355442.316664,1594355360,8,2,0,139,0
5136,10,1,1594355449.6135197,1594355360,9,2,1,139,0
5137,11,1,1594355458.0315495,1594355360,10,2,1,139,0
5138,12,1,1594355468.1809664,1594355360,11,2,0,139,0
5139,13,1,1594355499.1749787,1594355360,12,2,0,139,0
5140,14,1,1594355510.8050432,1594355360,13,2,1,139,0
5141,15,1,1594355522.5957117,1594355360,14,2,1,139,0
5142,16,1,1594355538.2750728,1594355360,15,2,0,139,0
5143,17,1,1594355547.6527212,1594355360,16,2,0,139,0
5144,18,1,1594355563.254054,1594355360,17,2,1,139,0
5145,19,1,1594355571.8367279,1594355360,18,2,1,139,0
5146,20,1,1594355581.226489,1594355360,19,2,0,139,0
5147,21,1,1594355593.105002,1594355360,20,2,0,139,0
5148,22,0,1594355617.2015295,1594355360,20,3,1,139,0
5149,23,0,1594355644.120477,1594355360,20,4,1,139,0
5150,24,0,1594355650.45275,1594355360,20,5,0,139,0
5151,25,0,1594355660.327493,1594355360,20,6,0,139,0
5152,26,1,1594426343.3414855,1594355360,21,6,1,139,0
5153,0,1,1594426356.5383754,1594426344,1,0,0,140,2
5154,1,1,1594426366.7393293,1594426344,2,0,0,140,0
5155,2,1,1594426372.9849727,1594426344,3,0,1,140,0
5156,3,0,1594426386.726866,1594426344,3,1,1,140,0
5157,4,1,1594426395.3822978,1594426344,4,1,0,140,0
5158,5,1,1594426403.8950114,1594426344,5,1,0,140,0
5159,6,1,1594426414.9772007,1594426344,6,1,1,140,0
5160,7,0,1594426426.0601764,1594426344,6,2,1,140,0
5161,8,1,1594426431.4923084,1594426344,7,2,0,140,0
5162,9,0,1594426442.6603925,1594426344,7,3,0,140,0
5163,10,1,1594426457.7039165,1594426344,8,3,1,140,0
5164,11,0,1594426465.6308892,1594426344,8,4,1,140,0
5165,12,0,1594426479.3515837,1594426344,8,5,0,140,0
5166,13,1,1594426485.1260207,1594426344,9,5,0,140,0
5167,14,1,1594426498.416553,1594426344,10,5,1,140,0
5168,15,0,1594426507.0788386,1594426344,10,6,1,140,0
5169,16,1,1594426513.4889975,1594426344,11,6,0,140,0
5170,17,0,1594426523.5196223,1594426344,11,7,0,140,0
5171,18,0,1594426534.7446787,1594426344,11,8,1,140,0
5172,19,1,1594426543.4792392,1594426344,12,8,1,140,0
5173,20,1,1594426551.3240068,1594426344,13,8,0,140,0
5174,21,0,1594426563.2144308,1594426344,13,9,0,140,0
5175,22,1,1594426571.41241,1594426344,14,9,1,140,0
5176,23,1,1594426578.0425372,1594426344,15,9,1,140,0
5177,24,0,1594426588.4895663,1594426344,15,10,0,140,0
5178,25,0,1594426601.8207345,1594426344,15,11,0,140,0
5179,26,0,1594426610.1404905,1594426344,15,12,1,140,0
5180,27,0,1594426619.9207726,1594426344,15,13,1,140,0
5181,28,0,1594426631.6203673,1594426344,15,14,0,140,0
5182,29,1,1594426642.4433866,1594426344,16,14,0,140,0
5183,30,0,1594426660.2402139,1594426344,16,15,1,140,0
5184,31,0,1594426673.4211788,1594426344,16,16,1,140,0
5185,32,0,1594426680.0513546,1594426344,16,17,0,140,0
5186,33,0,1594426691.6714306,1594426344,16,18,0,140,0
5187,34,1,1594426706.354428,1594426344,17,18,1,140,0
5188,35,0,1594426719.1130579,1594426344,17,19,1,140,0
5189,36,1,1594426730.194981,1594426344,18,19,0,140,0
5190,37,0,1594426742.3219845,1594426344,18,20,0,140,0
5191,38,0,1594426757.5121443,1594426344,18,21,1,140,0
5192,0,1,1594426779.8203382,1594426770,1,0,0,141,1
5193,1,0,1594426789.0384483,1594426770,1,1,0,141,0
5194,2,0,1594426799.4256783,1594426770,1,2,1,141,0
5195,3,1,1594426804.6976643,1594426770,2,2,1,141,0
5196,4,1,1594426818.0483649,1594426770,3,2,0,141,0
5197,5,1,1594426824.8655157,1594426770,4,2,0,141,0
5198,6,1,1594426833.2132385,1594426770,5,2,1,141,0
5199,7,0,1594426843.0145054,1594426770,5,3,1,141,0
5200,8,0,1594426852.214843,1594426770,5,4,0,141,0
5201,9,1,1594426860.0738828,1594426770,6,4,0,141,0
5202,10,0,1594426866.5525997,1594426770,6,5,1,141,0
5203,11,0,1594426881.7424195,1594426770,6,6,1,141,0
5204,12,0,1594426899.703133,1594426770,6,7,0,141,0
5205,13,1,1594426908.0451353,1594426770,7,7,0,141,0
5206,14,0,1594426918.303137,1594426770,7,8,1,141,0
5207,15,0,1594426933.502923,1594426770,7,9,1,141,0
5208,16,0,1594426945.2505202,1594426770,7,10,0,141,0
5209,17,0,1594426956.9633348,1594426770,7,11,0,141,0
5210,18,0,1594426963.1035764,1594426770,7,12,1,141,0
5211,19,1,1594426977.1282713,1594426770,8,12,1,141,0
5212,20,1,1594426986.736176,1594426770,9,12,0,141,0
5213,21,0,1594426996.4362786,1594426770,9,13,0,141,0
5214,22,0,1594427005.1538622,1594426770,9,14,1,141,0
5215,23,1,1594427011.7892725,1594426770,10,14,1,141,0
5216,24,0,1594427043.2564287,1594426770,10,15,0,141,0
5217,25,1,1594427052.871992,1594426770,11,15,0,141,0
5218,26,1,1594427062.5583577,1594426770,12,15,1,141,0
5219,27,0,1594427068.1374373,1594426770,12,16,1,141,0
5220,28,1,1594427079.690319,1594426770,13,16,0,141,0
5221,29,1,1594427088.487548,1594426770,14,16,0,141,0
5222,30,1,1594427097.058165,1594426770,15,16,1,141,0
5223,31,0,1594427104.1655934,1594426770,15,17,1,141,0
